id,name,colors,Category,ImageURL,Description,price,link
DD1391-300,Air Jordan 12 Retro x Eastside Golf,Gorge Green/White/Total Orange/Gorge GreenStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b6930fc7-ce80-417e-b3f4-0929972cb540/air-jordan-12-retro-eastside-golf-shoes-20rBlf.png","Created for the hardwood but taken to the streets, the Nike Dunk Low Retro returns with crisp overlays and original team colours. This basketball icon channels '80s vibes with premium leather in the upper that looks good and breaks in even better. Modern footwear technology helps bring the comfort into the 21st century.",18 395,https://www.nike.com/in/t/air-jordan-12-retro-eastside-golf-shoes-20rBlf/DV1758-108
DH0606-101,Nike Victori One,White/Black/Gold SuedeStyle,Men's Printed Slide,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/294fc209-ea0f-497f-a202-2411dd712516/victori-one-printed-slide-2ZsMWk.png","The Nike Renew Retaliation 4 builds upon its predecessor with a stretchy midfoot strap designed to help keep your foot secure during cardio, bodyweight moves and everything in between. Soft, springy foam keeps things comfortable as you move through class-based workouts.",2 595,https://www.nike.com/in/t/victori-one-printed-slide-2ZsMWk/CN9678-601
DM0863-001,Nike Air Force 1 Mid '07 LX,Light Bone/Black/Volt/WhiteStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dbcee07d-db37-4447-85c5-885f72e6fa5e/air-force-1-mid-07-lx-shoes-nCq9WX.png","When it fits this good and looks this great, it doesn't need a Swoosh. From its Crater rubber outsole to its woven, checkerboard textile detailing to its stretchy, ""hug your foot"" fabric and Nike Air cushioning, the Huarache is bragging rights for your feet.",11 895,https://www.nike.com/in/t/air-force-1-mid-07-lx-shoes-nCq9WX/DQ8766-001
CT1268-100,Nike Air Force 1 High By You,White/Grey Fog/WhiteStyle,Men's Custom Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fd87a7e6-87c1-41a1-b9af-7cba8b4a3827/custom-nike-air-force-1-high-by-you-shoes.png","Taking inspiration from the human body and running DNA, the Nike Air Max 95 Essential mixes unbelievable comfort with head-turning style. The iconic side panels represent muscles while visible Nike Air in the heel and forefoot cushions your every step.",12 995,https://www.nike.com/in/u/custom-nike-air-force-1-high-by-you-shoes-10001372/3282062525
DQ4558-111,Air Jordan 1 Low,Summit White/Summit White/White/Summit WhiteStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4becaa33-4fc0-4858-a68d-9d77efbd11d5/air-jordan-1-low-shoes-6Q1tFM.png","When it came time to build his signature shoe, Ishod Wair was all-in from start to finish. Infused with elements taken from the iconic hoops shoes of the '90s (did you know basketball was Ishod's first love?), it walks the line between classic style and modern skate innovation. Plus, it's built with all the durability you need to skate hard—seriously, check out that new cupsole.",8 995,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-063
553558-063,Nike Air Zoom Rival Fly 3,Black/White/Fire RedStyle,Men's Road Racing Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3cdb87e5-eb54-4742-9d8e-3fd22704a594/air-zoom-rival-fly-3-road-racing-shoes-XbhTCL.png","Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. With an iconic design that pairs perfectly with any 'fit, these kicks ensure you'll always be on point.",8 195,https://www.nike.com/in/t/air-zoom-rival-fly-3-road-racing-shoes-XbhTCL/CT2405-001
DV3896-900,Nike Experience Run 11 Next Nature,Multi-Colour/Multi-ColourStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4534797a-0713-48aa-8e5e-41e99c92ef16/experience-run-11-next-nature-road-running-shoes-rB6h46.png","Put the football world on notice with this custom Superfly 9 Elite. With special design details like flamboyant colour options, to nods to the game's biggest global event, to personalised messages—there's no limit to your creativity on or off the pitch. Now loaded with a Nike Air Zoom unit in the heel, you can put the pedal down in the waning minutes of a match—when it matters most. Fast is in the AIR.",4 995,https://www.nike.com/in/t/experience-run-11-next-nature-road-running-shoes-rB6h46/DD9284-401
DD1391-300,Nike Dunk Low Retro,Gorge Green/White/Total Orange/Gorge GreenStyle,Men's Shoe,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b4d97e1d-4879-4a52-b125-a2118ecb5ed3/dunk-low-retro-shoe-66RGqF.png","Created for the hardwood but taken to the streets, the Nike Dunk Low Retro returns with crisp overlays and original team colours. This basketball icon channels '80s vibes with premium leather in the upper that looks good and breaks in even better. Modern footwear technology helps bring the comfort into the 21st century.",8 295,https://www.nike.com/in/t/dunk-low-retro-shoe-66RGqF/DD1391-300
DD9284-401,Nike Air Max 270,Cerulean/Peach Cream/White/Valerian BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/57b33ad2-23c7-4127-b1de-e084e13004b0/air-max-270-shoes-l6NpTq.png","Comfortably zen, just like every run should be. With the Nike Experience Run 11 Next Nature, we created a lightweight, clean design that feels as good as it looks. The shoes are supportive in all the right ways with movement so natural, you'll swear you've been wearing them for years. Plus, they're made from at least 20% recycled content by weight, keeping us on our sustainability journey.",13 995,https://www.nike.com/in/t/air-max-270-shoes-l6NpTq/DZ4402-001
DZ4402-001,Nike Air Max 95 Essential,Anthracite/Black/White/Team RedStyle,Men's Shoe,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-4a71bfe4-6a33-47ab-8c77-80fcabdce022/air-max-95-essential-shoe-nbWs2c.png","Nike's 1st lifestyle Air Max brings you style, comfort and big attitude. With a design that draws inspiration from past Air Max icons, the Nike Air Max 270 showcases one of our greatest innovations yet with its large Air window. Deep red accents pop against the lightweight black knit upper for a look that's striking and versatile.",13 995,https://www.nike.com/in/t/air-max-95-essential-shoe-nbWs2c/CT1268-100
DJ3624-002,Nike Renew Retaliation 4,Grey Fog/Black/Gum Light Brown/Summit WhiteStyle,Men's Training Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8ad08b6f-4391-47c7-9309-540a28525ad6/renew-retaliation-4-training-shoes-Krd2p1.png","Rooted to athletics DNA, the Air Max Dawn is made from at least 20% recycled material by weight. Synthetic suede and other materials blend vintage running vibes with fresh details. Nike Air cushioning delivers a feel-good forecast for the day.",6 295,https://www.nike.com/in/t/renew-retaliation-4-training-shoes-Krd2p1/DH0606-101
DO9827-902,KD15 EP,Multi-Colour/Multi-ColourStyle,Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0665712b-9760-4f0a-afa5-a163e67432ee/kd15-ep-basketball-shoes-JLhM3T.png","Kevin Durant thrives on big games. When the stakes are high, he'll play every minute if it means getting a crucial victory. The KD15 is ready to go the distance. Lighter than his previous signature shoe, it helps you stay bouncy and comfortable at crunch time. The ride is as smooth as KD's pull-up jumper and the cushioning is as plush as his right-to-left crossover in traffic, so that you can feel contained when your team needs you the most. This version is made for outdoor court use with its extra-durable rubber outsole.",14 995,https://www.nike.com/in/t/kd15-ep-basketball-shoes-JLhM3T/DO9827-902
CT2405-001,Nike Zoom Mercurial Superfly 9 Elite FG By You,Black/Anthracite/Volt/WhiteStyle,Custom Firm-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1a0857c7-c11b-48b8-9f68-e1527f7ff434/custom-nike-mercurial-superfly-9-elite-by-you.png","When you're ready to ramp up the speed and go the distance, take off in a model that's built for training and racing. Our latest version includes foam cushioning that's softer than ever, and abrasion-resistant rubber for extra durability on rocky roads. With updates like these, you'll be able to stay focused as you push towards the finishing line.",24 995,https://www.nike.com/in/u/custom-nike-mercurial-superfly-9-elite-by-you-10001356/1609658504
DQ8401-100,Nike Air Max Dawn,White/University Blue/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ec3cdf8f-ecd3-47d5-8206-655f7272177b/air-max-dawn-shoe-gq9GGH.png","Inspired by generations of Js, these kicks are a collage of cool. Design details recall decades of legendary shoes while paying homage to MJs storied career. Breathable mesh, sturdy leather and lightweight Air cushioning in the heel make it that much easier to walk in the footsteps of greatness.",9 295,https://www.nike.com/in/t/air-max-dawn-shoe-gq9GGH/DJ3624-002
,Nike Air Max Flyknit Racer Next Nature,,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6357d78e-186b-4cf0-ab20-fe52fe22fe42/air-max-flyknit-racer-next-nature-shoes-CCWCCw.png",,14 995,https://www.nike.com/in/t/air-max-flyknit-racer-next-nature-shoes-CCWCCw/FD2764-700
DX3346-900,Nike Blazer Low '77 By You,Multi-Colour/Multi-ColourStyle,Custom Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2fab8264-b9d5-4f70-ae4a-222542fb2f30/custom-nike-blazer-low-77-by-you.png","Embrace the big stage in this custom Superfly 9. Express your creative side with a wide array of vibrant, eye-catching colours that reflect your distinct, brash style. With special design details like flamboyant colour options that nod to the game's biggest global event to personalised messages, there's no limit to your creativity on or off the pitch. Now loaded with a Nike Air Zoom unit in the heel, you can put the pedal down in the waning minutes of a match—when it matters most. Fast is in the AIR.",10 295,https://www.nike.com/in/u/custom-nike-blazer-low-77-by-you-10001280/9323980455
DV6993-200,Nike Air Huarache Crater Premium,Limestone/Limestone/Valerian BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/92b955ad-851b-4146-98e3-b1bbf250ca15/air-huarache-crater-shoes-ccQb9S.png","Move over pumpkin spice—the Air More Uptempo is the new seasonal flavour. Ready for autumn, its earthy hues deliver a fresh, harvest-time aesthetic to the '90s icon. Elastic straps over the tongue keep your look sharp whether you rock them laced or unlaced. P.S. visible Nike Air cushioning keeps you cosier than a cappuccino or cardigan ... though both pair well with these go-to kicks.",12 795,https://www.nike.com/in/t/air-huarache-crater-shoes-ccQb9S/DM0863-001
DQ1979-500,Nike Air Max 97,Canyon Purple/Doll/Grey Fog/Amethyst WaveStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e0cab608-8c0f-4cca-b615-63efc56e6035/air-max-97-shoes-F3zQb2.png","Fast, rugged and just as at home in the city as it is on rocky trails, the Nike ACG Mountain Fly Low SE arrives in an updated, low-profile silhouette with a lightweight upper. The sticky rubber outsole brings crag-inspired traction. And because we know these will take you everywhere, we've added plush React foam for unbelievable comfort.",16 995,https://www.nike.com/in/t/air-max-97-shoes-F3zQb2/DQ8961-100
DQ9700-900,Jordan Stay Loyal 2,Multi-Colour/Multi-ColourStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2f576a49-cf62-4f8b-b927-6e631c17eeae/jordan-stay-loyal-2-shoes-sDkgDk.png","Praised for its classic simplicity and comfort, the original hoops look is now yours to customise. From a variety of materials, including a floral graphic on canvas, to fun-loving summertime colours, it lets you leave your mark. Then dive into the details",10 295,https://www.nike.com/in/t/jordan-stay-loyal-2-shoes-sDkgDk/DQ8401-100
DO7437-900,Nike ACG Mountain Fly Low SE,Multi-Colour/Multi-Colour/Multi-Colour/Multi-ColourStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/703e8bba-2a1b-4efe-98bc-9ec923174c5b/acg-mountain-fly-low-se-shoes-PFCvHS.png","Running is your daily ritual, with every step taking you closer to your personal goal. Let the Nike Air Zoom Pegasus help you ascend with its comfortable, intuitive design. A supportive sensation helps keep your foot contained, while underfoot Air adds a pop to your step as you transition from heel to toe. Nike FlyEase technology acts as a strap, helping secure the fit. Once you have customised your trusted workhorse with wings, it's time to fly.",13 995,https://www.nike.com/in/t/acg-mountain-fly-low-se-shoes-PFCvHS/DQ1979-500
DR5960-810,Nike Zoom Mercurial Vapor 15 Elite CR7 FG,Metallic Copper/Metallic CopperStyle,Firm-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/436481e5-25d4-4650-99d7-18b4ec32732d/zoom-mercurial-vapor-15-elite-cr7-fg-football-boots-GDtjVG.png","Celebrate the game's biggest competition in a design ignited by the science of connectivity and gravity that the world stage inspires. Featuring a stunning futuristic look made for the globe's greatest players, these boots have an updated design and patterning to help you place your shots with pinpoint accuracy. Off-centre lacing provides a clean strike zone to help you dribble, pass and score with precision. This version has a Dynamic Fit collar, which wraps your ankle in soft, stretchy fabric for a secure feel.﻿",23 995,https://www.nike.com/in/t/zoom-mercurial-vapor-15-elite-cr7-fg-football-boots-GDtjVG/DQ5299-182
DO9785-100,Nike Zoom Mercurial Superfly 9 Academy FG By You,Sail/Enamel Green/Alpha Orange/SailStyle,Custom Firm-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/95732e95-7cff-4318-be31-5bd807856799/custom-mercurial-superfly-9-academy-by-you.png","Sophisticated and retro-inspired. Ring in the new age of AF-1 vintage with era-echoing '80s construction and the ultimate in soft comfort. The woven tongue label and jewelled Swoosh brings the original hoops look to life, while a Coconut Milk outsole adds heritage appeal and durable traction.",11 995,https://www.nike.com/in/u/custom-mercurial-superfly-9-academy-by-you-10001357/4165872478
AT5889-010,Nike Air Presto By You,Black/WhiteStyle,Custom Men's Shoe,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0f955459-6d7f-4c87-8e17-cf0b7ec4f006/air-presto-id-shoe.png",The Nike Premier 3 gets back to the basics with a timeless silhouette wrapped in supple kangaroo leather—helping you to move confidently as an unstoppable force on the pitch.,13 995,https://www.nike.com/in/u/air-presto-id-shoe-10001143/4132419641
